aDate,ARDR_usd,ARDR_btc,ARDR_available,ARDR_1hr,ARDR_24hr,ARDR_usd,ARDR_btc,ARDR_available,ARDR_1hr,ARDR_24hr,ARK_usd,ARK_btc,ARK_available,ARK_1hr,ARK_24hr,REP_usd,REP_btc,REP_available,REP_1hr,REP_24hr,BCH_usd,BCH_btc,BCH_available,BCH_1hr,BCH_24hr
2017-10-05 18:40:02,0.18719,0.00004338,998999495.0,-0.7,12.01,0.18719,0.00004338,998999495.0,-0.7,12.01,2.70714,0.00062738,97981284.0,-0.97,8.57,18.9952,0.00440215,11000000.0,-0.26,-0.18,355.08,0.0822903,16674050.0,-0.23,-0.54
2017-10-05 18:45:01,0.18719,0.00004338,998999495.0,-0.45,12.04,0.18719,0.00004338,998999495.0,-0.45,12.04,2.70714,0.00062738,97981284.0,-1.1,8.63,18.9952,0.00440215,11000000.0,-0.26,-0.18,355.08,0.0822903,16674050.0,-0.2,-0.53
2017-10-05 18:50:02,0.18719,0.00004338,998999495.0,-0.31,12.07,0.18719,0.00004338,998999495.0,-0.31,12.07,2.70714,0.00062738,97981284.0,-1.12,8.72,18.9952,0.00440215,11000000.0,-0.15,-0.19,355.08,0.0822903,16674050.0,-0.18,-0.51
2017-10-05 18:55:02,0.18719,0.00004338,998999495.0,-0.31,12.08,0.18719,0.00004338,998999495.0,-0.31,12.08,2.70714,0.00062738,97981284.0,-1.02,8.79,18.9952,0.00440215,11000000.0,-0.14,-0.2,355.08,0.0822903,16674050.0,-0.16,-0.49
2017-10-05 19:00:01,0.18719,0.00004338,998999495.0,-0.31,12.08,0.18719,0.00004338,998999495.0,-0.31,12.08,2.70714,0.00062738,97981284.0,-1.02,8.79,18.9952,0.00440215,11000000.0,-0.14,-0.2,355.08,0.0822903,16674050.0,-0.16,-0.49
2017-10-05 19:05:02,0.18719,0.00004338,998999495.0,-0.12,12.11,0.18719,0.00004338,998999495.0,-0.12,12.11,2.70714,0.00062738,97981284.0,-1.03,8.8,18.9952,0.00440215,11000000.0,-0.16,-0.22,355.08,0.0822903,16674050.0,-0.1,-0.45
2017-10-05 19:10:01,0.18719,0.00004338,998999495.0,-0.12,12.11,0.18719,0.00004338,998999495.0,-0.12,12.11,2.70714,0.00062738,97981284.0,-1.03,8.8,18.9952,0.00440215,11000000.0,-0.16,-0.22,355.08,0.0822903,16674050.0,-0.1,-0.45
2017-10-05 19:15:02,0.18719,0.00004338,998999495.0,-0.18,12.09,0.18719,0.00004338,998999495.0,-0.18,12.09,2.70714,0.00062738,97981284.0,-0.88,8.61,18.9952,0.00440215,11000000.0,-0.14,-0.24,355.08,0.0822903,16674050.0,-0.04,-0.41
2017-10-05 19:20:02,0.18719,0.00004338,998999495.0,-0.06,12.09,0.18719,0.00004338,998999495.0,-0.06,12.09,2.70714,0.00062738,97981284.0,-0.82,8.51,18.9952,0.00440215,11000000.0,-0.14,-0.23,355.08,0.0822903,16674050.0,-0.01,-0.37
2017-10-05 19:25:01,0.18719,0.00004338,998999495.0,-0.06,12.09,0.18719,0.00004338,998999495.0,-0.06,12.09,2.70714,0.00062738,97981284.0,-0.82,8.51,18.9952,0.00440215,11000000.0,-0.14,-0.23,355.08,0.0822903,16674050.0,-0.01,-0.37
2017-10-05 19:30:02,0.18719,0.00004338,998999495.0,-0.02,12.1,0.18719,0.00004338,998999495.0,-0.02,12.1,2.70714,0.00062738,97981284.0,-0.45,8.33,18.9952,0.00440215,11000000.0,-0.09,-0.24,355.08,0.0822903,16674050.0,-0.0,-0.31
2017-10-05 19:35:02,0.18719,0.00004338,998999495.0,-0.04,12.1,0.18719,0.00004338,998999495.0,-0.04,12.1,2.70714,0.00062738,97981284.0,-0.38,8.17,18.9952,0.00440215,11000000.0,-0.05,-0.24,355.08,0.0822903,16674050.0,-0.01,-0.28
2017-10-05 19:40:02,0.18719,0.00004338,998999495.0,-0.01,12.04,0.18719,0.00004338,998999495.0,-0.01,12.04,2.70714,0.00062738,97981284.0,-0.18,8.04,18.9952,0.00440215,11000000.0,-0.04,-0.24,355.08,0.0822903,16674050.0,-0.01,-0.27
2017-10-05 19:45:01,0.18719,0.00004338,998999495.0,-0.01,12.04,0.18719,0.00004338,998999495.0,-0.01,12.04,2.70714,0.00062738,97981284.0,-0.18,8.04,18.9952,0.00440215,11000000.0,-0.04,-0.24,355.08,0.0822903,16674050.0,-0.01,-0.27
2017-10-05 19:50:01,0.18719,0.00004338,998999495.0,-0.0,11.96,0.18719,0.00004338,998999495.0,-0.0,11.96,2.70714,0.00062738,97981284.0,0.0,7.82,18.9952,0.00440215,11000000.0,-0.0,-0.23,355.08,0.0822903,16674050.0,-0.0,-0.27
2017-10-05 19:55:02,0.18719,0.00004338,998999495.0,0.0,11.89,0.18719,0.00004338,998999495.0,0.0,11.89,2.70714,0.00062738,97981284.0,0.0,7.79,18.9952,0.00440215,11000000.0,-0.0,-0.21,355.08,0.0822903,16674050.0,-0.0,-0.28
2017-10-05 20:00:02,0.18719,0.00004338,998999495.0,0.0,11.82,0.18719,0.00004338,998999495.0,0.0,11.82,2.70714,0.00062738,97981284.0,0.0,7.67,18.9952,0.00440215,11000000.0,-0.0,-0.2,355.08,0.0822903,16674050.0,-0.0,-0.3
2017-10-05 20:05:01,0.18719,0.00004338,998999495.0,0.0,11.82,0.18719,0.00004338,998999495.0,0.0,11.82,2.70714,0.00062738,97981284.0,0.0,7.52,18.9952,0.00440215,11000000.0,-0.0,-0.17,355.08,0.0822903,16674050.0,-0.0,-0.33
2017-10-05 20:10:02,0.18719,0.00004338,998999495.0,0.0,11.82,0.18719,0.00004338,998999495.0,0.0,11.82,2.70714,0.00062738,97981284.0,0.0,7.52,18.9952,0.00440215,11000000.0,-0.0,-0.17,355.08,0.0822903,16674050.0,-0.0,-0.33
2017-10-05 20:15:02,0.18719,0.00004338,998999495.0,0.0,11.82,0.18719,0.00004338,998999495.0,0.0,11.82,2.70714,0.00062738,97981284.0,0.0,7.48,18.9952,0.00440215,11000000.0,-0.0,-0.12,355.08,0.0822903,16674050.0,-0.0,-0.34
2017-10-05 20:20:02,0.18719,0.00004338,998999495.0,0.0,11.85,0.18719,0.00004338,998999495.0,0.0,11.85,2.70714,0.00062738,97981284.0,0.0,7.34,18.9952,0.00440215,11000000.0,-0.0,-0.08,355.08,0.0822903,16674050.0,-0.0,-0.4
2017-10-05 20:25:01,0.18719,0.00004338,998999495.0,0.0,11.85,0.18719,0.00004338,998999495.0,0.0,11.85,2.70714,0.00062738,97981284.0,0.0,7.34,18.9952,0.00440215,11000000.0,-0.0,-0.08,355.08,0.0822903,16674050.0,-0.0,-0.4
2017-10-05 20:30:02,0.194376,0.00004505,998999495.0,3.84,16.15,0.194376,0.00004505,998999495.0,3.84,16.15,2.53349,0.00058714,97981284.0,-6.41,0.29,18.8797,0.0043754,11000000.0,-0.61,-0.63,355.41,0.0823667,16674050.0,0.09,-0.3
2017-10-05 20:35:02,0.198353,0.00004534,998999495.0,5.96,18.52,0.198353,0.00004534,998999495.0,5.96,18.52,2.59871,0.00059408,97981284.0,-4.01,2.84,19.0159,0.00434716,11000000.0,0.11,0.12,355.41,0.0823667,16674050.0,0.09,-0.3
2017-10-05 20:40:02,0.198353,0.00004534,998999495.0,5.96,18.52,0.198353,0.00004534,998999495.0,5.96,18.52,2.59871,0.00059408,97981284.0,-4.01,2.84,19.0159,0.00434716,11000000.0,0.11,0.12,355.41,0.0823667,16674050.0,0.09,-0.3
2017-10-05 20:45:02,0.198472,0.00004583,998999495.0,6.03,18.7,0.198472,0.00004583,998999495.0,6.03,18.7,2.60878,0.00060243,97981284.0,-3.63,3.19,18.8915,0.0043625,11000000.0,-0.55,-0.44,358.521,0.0827911,16674150.0,0.97,0.67
2017-10-05 20:50:02,0.198595,0.00004590,998999495.0,6.09,18.84,0.198595,0.00004590,998999495.0,6.09,18.84,2.6067,0.00060242,97981284.0,-3.71,3.06,18.7995,0.00434468,11000000.0,-1.03,-0.89,359.53,0.0830895,16674150.0,1.25,1.03
2017-10-05 20:55:01,0.198595,0.00004590,998999495.0,6.09,18.84,0.198595,0.00004590,998999495.0,6.09,18.84,2.6067,0.00060242,97981284.0,-3.71,3.06,18.7995,0.00434468,11000000.0,-1.03,-0.89,359.53,0.0830895,16674150.0,1.25,1.03
2017-10-05 21:00:02,0.195407,0.00004515,998999495.0,4.39,17.0,0.195407,0.00004515,998999495.0,4.39,17.0,2.60177,0.00060118,97981284.0,-3.89,2.8,18.8105,0.00434642,11000000.0,-0.97,-0.72,362.68,0.0838021,16674150.0,2.14,2.09
2017-10-05 21:05:02,0.192609,0.00004452,998999495.0,2.9,15.3,0.192609,0.00004452,998999495.0,2.9,15.3,2.60108,0.00060118,97981284.0,-3.92,2.74,18.7973,0.00434456,11000000.0,-1.04,-0.74,363.881,0.0841023,16674150.0,2.48,2.5
2017-10-05 21:10:01,0.192682,0.00004454,998999495.0,2.93,15.48,0.192682,0.00004454,998999495.0,2.93,15.48,2.60054,0.00060116,97981284.0,-3.94,2.67,18.7842,0.00434226,11000000.0,-1.11,-0.78,363.293,0.083981,16674150.0,2.31,2.41
2017-10-05 21:15:02,0.192874,0.00004454,998999495.0,3.04,15.67,0.192874,0.00004454,998999495.0,3.04,15.67,2.6033,0.00060116,97981284.0,-3.84,2.72,18.7946,0.00434005,11000000.0,-0.97,-0.66,363.444,0.0839268,16674150.0,2.36,2.5
2017-10-05 21:20:01,0.193513,0.00004469,998999495.0,1.72,16.11,0.193513,0.00004469,998999495.0,1.72,16.11,2.63517,0.00060852,97981284.0,-1.39,3.92,18.7468,0.00432901,11000000.0,-1.21,-0.89,363.444,0.0839268,16674150.0,2.36,2.5
2017-10-05 21:25:04,0.192192,0.00004437,998999495.0,1.02,15.38,0.192192,0.00004437,998999495.0,1.02,15.38,2.62482,0.00060603,97981284.0,-1.33,3.52,18.7596,0.00433131,11000000.0,-1.12,-0.78,364.282,0.0841075,16674175.0,2.38,2.83
2017-10-05 21:30:01,0.192192,0.00004437,998999495.0,1.02,15.38,0.192192,0.00004437,998999495.0,1.02,15.38,2.62482,0.00060603,97981284.0,-1.33,3.52,18.7596,0.00433131,11000000.0,-1.12,-0.78,364.282,0.0841075,16674175.0,2.38,2.83
2017-10-05 21:35:02,0.190914,0.00004406,998999495.0,-1.6,14.69,0.190914,0.00004406,998999495.0,-1.6,14.69,2.64305,0.00061001,97981284.0,0.44,4.18,18.6279,0.0042993,11000000.0,-1.7,-1.41,364.326,0.084086,16674175.0,2.08,2.88
2017-10-05 21:40:02,0.190751,0.00004408,998999495.0,-3.41,14.74,0.190751,0.00004408,998999495.0,-3.41,14.74,2.64415,0.000611,97981284.0,1.71,4.18,18.604,0.00429893,11000000.0,-1.5,-1.46,363.574,0.0839362,16674175.0,1.66,2.71
2017-10-05 21:45:02,0.190751,0.00004408,998999495.0,-3.41,14.74,0.190751,0.00004408,998999495.0,-3.41,14.74,2.64415,0.000611,97981284.0,1.71,4.18,18.604,0.00429893,11000000.0,-1.5,-1.46,363.445,0.0839834,16674188.0,1.27,2.72
2017-10-05 21:50:02,0.190197,0.00004392,998999495.0,-3.77,14.46,0.190197,0.00004392,998999495.0,-3.77,14.46,2.63781,0.0006091,97981284.0,1.03,3.92,18.5634,0.0042865,11000000.0,-1.66,-1.63,363.374,0.0839073,16674188.0,0.91,2.76
2017-10-05 21:55:02,0.189005,0.00004362,998999495.0,-3.43,13.86,0.189005,0.00004362,998999495.0,-3.43,13.86,2.57883,0.00059513,97981284.0,-1.03,1.53,18.5658,0.00428454,11000000.0,-1.33,-1.51,363.417,0.0838666,16674188.0,0.7,2.83
2017-10-05 22:00:02,0.189005,0.00004362,998999495.0,-3.43,13.86,0.189005,0.00004362,998999495.0,-3.43,13.86,2.57883,0.00059513,97981284.0,-1.03,1.53,18.5658,0.00428454,11000000.0,-1.33,-1.51,363.417,0.0838666,16674188.0,0.7,2.83
2017-10-05 22:05:01,0.188905,0.00004360,998999495.0,-3.02,13.87,0.188905,0.00004360,998999495.0,-3.02,13.87,2.57845,0.00059512,97981284.0,-1.01,1.52,18.5511,0.00428565,11000000.0,-1.28,-1.49,364.154,0.0840481,16674188.0,0.44,3.16
2017-10-05 22:10:02,0.188516,0.00004358,998999495.0,-2.43,13.77,0.188516,0.00004358,998999495.0,-2.43,13.77,2.57296,0.00059483,97981284.0,-1.46,1.36,18.5453,0.00428741,11000000.0,-1.29,-1.51,367.208,0.0848932,16674188.0,0.99,4.13
2017-10-05 22:15:01,0.18969,0.00004386,998999495.0,-1.6,14.5,0.18969,0.00004386,998999495.0,-1.6,14.5,2.57247,0.00059482,97981284.0,-1.48,1.41,18.5738,0.00429473,11000000.0,-1.11,-1.32,366.836,0.0848216,16674188.0,0.83,4.07
2017-10-05 22:20:02,0.189262,0.00004381,998999495.0,-1.65,14.37,0.189262,0.00004381,998999495.0,-1.65,14.37,2.56943,0.00059482,97981284.0,-1.98,1.39,18.5573,0.004296,11000000.0,-1.04,-1.37,366.402,0.0848217,16674188.0,0.69,3.99
2017-10-05 22:25:01,0.189743,0.00004387,998999495.0,-1.24,14.71,0.189743,0.00004387,998999495.0,-1.24,14.71,2.57589,0.00059558,97981284.0,-1.89,1.71,18.5834,0.00429672,11000000.0,-0.71,-1.17,366.881,0.0848277,16674188.0,0.84,4.16
2017-10-05 22:30:02,0.189526,0.00004383,998999495.0,-1.08,14.66,0.189526,0.00004383,998999495.0,-1.08,14.66,2.59477,0.00060008,97981284.0,-1.45,2.56,18.6498,0.00431304,11000000.0,0.01,-0.78,367.25,0.0849318,16674188.0,0.93,4.31
2017-10-05 22:35:07,0.189526,0.00004383,998999495.0,-1.08,14.66,0.189526,0.00004383,998999495.0,-1.08,14.66,2.59477,0.00060008,97981284.0,-1.45,2.56,18.6498,0.00431304,11000000.0,0.01,-0.78,367.25,0.0849318,16674188.0,0.93,4.31
2017-10-05 22:40:01,0.190638,0.00004412,998999495.0,0.14,15.54,0.190638,0.00004412,998999495.0,0.14,15.54,2.5966,0.00060092,97981284.0,-1.4,2.88,18.6118,0.00430721,11000000.0,0.17,-0.91,368.613,0.0853057,16674188.0,1.34,4.77
2017-10-05 22:45:01,0.190638,0.00004412,998999495.0,0.14,15.54,0.190638,0.00004412,998999495.0,0.14,15.54,2.5966,0.00060092,97981284.0,-1.4,2.88,18.6118,0.00430721,11000000.0,0.17,-0.91,368.613,0.0853057,16674188.0,1.34,4.77
2017-10-05 22:50:02,0.190975,0.00004421,998999495.0,0.61,16.01,0.190975,0.00004421,998999495.0,0.61,16.01,2.60033,0.00060191,97981284.0,-0.51,3.24,18.5378,0.00429102,11000000.0,-0.17,-1.25,369.267,0.0854759,16674188.0,1.55,5.04
2017-10-05 22:55:01,0.190878,0.00004413,998999495.0,0.73,16.09,0.190878,0.00004413,998999495.0,0.73,16.09,2.60562,0.0006024,97981284.0,0.15,3.59,18.5456,0.0042876,11000000.0,-0.1,-1.21,369.205,0.0853576,16674188.0,1.46,5.06
2017-10-05 23:00:02,0.192268,0.00004438,998999495.0,1.67,17.13,0.192268,0.00004438,998999495.0,1.67,17.13,2.61302,0.00060309,97981284.0,0.89,4.05,18.6489,0.00430422,11000000.0,0.5,-0.63,370.2,0.0854433,16674188.0,1.56,5.33
2017-10-05 23:10:01,0.189921,0.00004386,998999495.0,0.48,15.83,0.189921,0.00004386,998999495.0,0.48,15.83,2.59851,0.00060006,97981284.0,0.93,3.72,18.6586,0.0043087,11000000.0,0.52,-0.54,369.881,0.0854139,16674188.0,1.17,5.27
2017-10-05 23:15:02,0.190071,0.00004386,998999495.0,0.5,16.04,0.190071,0.00004386,998999495.0,0.5,16.04,2.606,0.00060141,97981284.0,1.12,4.08,18.6636,0.00430714,11000000.0,0.53,-0.5,369.18,0.0851983,16674188.0,0.83,5.08
2017-10-05 23:20:02,0.191658,0.00004428,998999495.0,1.28,17.13,0.191658,0.00004428,998999495.0,1.28,17.13,2.60526,0.0006019,97981284.0,1.11,4.18,18.6518,0.00430918,11000000.0,0.36,-0.54,367.597,0.0849271,16674188.0,0.26,4.65
2017-10-05 23:25:01,0.191721,0.00004426,998999495.0,1.22,17.36,0.191721,0.00004426,998999495.0,1.22,17.36,2.62362,0.00060564,97981284.0,1.69,5.01,18.6546,0.00430622,11000000.0,0.29,-0.53,368.276,0.0850128,16674188.0,0.34,4.84
2017-10-05 23:30:02,0.190299,0.00004392,998999495.0,0.28,16.54,0.190299,0.00004392,998999495.0,0.28,16.54,2.62417,0.00060564,97981284.0,1.56,5.15,18.6387,0.00430167,11000000.0,0.18,-0.6,367.515,0.0848197,16674188.0,0.07,4.62
2017-10-05 23:35:02,0.190299,0.00004392,998999495.0,0.28,16.54,0.190299,0.00004392,998999495.0,0.28,16.54,2.62417,0.00060564,97981284.0,1.56,5.15,18.6387,0.00430167,11000000.0,0.18,-0.6,367.515,0.0848197,16674188.0,0.07,4.62
2017-10-05 23:40:01,0.193369,0.00004446,998999495.0,1.64,18.54,0.193369,0.00004446,998999495.0,1.64,18.54,2.63576,0.00060842,97981284.0,1.71,5.68,18.6535,0.00428929,11000000.0,0.32,-0.52,367.958,0.0849371,16674188.0,0.05,4.74
2017-10-05 23:45:03,0.193735,0.00004444,998999495.0,1.59,18.79,0.193735,0.00004444,998999495.0,1.59,18.79,2.64118,0.00060587,97981284.0,1.46,6.03,18.6853,0.00428628,11000000.0,0.48,-0.33,369.148,0.0846802,16674188.0,0.08,5.03
2017-10-05 23:50:01,0.194149,0.00004453,998999495.0,1.69,19.05,0.194149,0.00004453,998999495.0,1.69,19.05,2.61977,0.00060093,97981284.0,0.6,5.28,18.7032,0.00429019,11000000.0,0.58,-0.23,369.212,0.0846908,16674188.0,-0.02,5.01
2017-10-05 23:55:02,0.192001,0.00004404,998999495.0,0.55,17.74,0.192001,0.00004404,998999495.0,0.55,17.74,2.60798,0.00059823,97981284.0,0.07,4.92,18.7122,0.00429231,11000000.0,0.55,-0.19,369.229,0.0846958,16674188.0,-0.1,4.98
2017-10-06 00:00:02,0.192001,0.00004404,998999495.0,0.55,17.74,0.192001,0.00004404,998999495.0,0.55,17.74,2.60798,0.00059823,97981284.0,0.07,4.92,18.7122,0.00429231,11000000.0,0.55,-0.19,369.229,0.0846958,16674188.0,-0.1,4.98
2017-10-06 00:05:02,0.19389,0.00004418,998999495.0,1.53,18.85,0.19389,0.00004418,998999495.0,1.53,18.85,2.65679,0.00060538,97981284.0,1.98,7.12,18.8646,0.00429853,11000000.0,1.22,0.62,371.283,0.0846015,16674188.0,0.52,5.53
2017-10-06 00:15:01,0.191173,0.00004352,998999495.0,0.1,17.17,0.191173,0.00004352,998999495.0,0.1,17.17,2.65834,0.00060519,97981284.0,1.94,7.31,18.8707,0.00429603,11000000.0,1.15,0.65,370.995,0.0844595,16674188.0,0.48,5.44
2017-10-06 00:20:02,0.19135,0.00004365,998999495.0,0.37,17.28,0.19135,0.00004365,998999495.0,0.37,17.28,2.64754,0.00060388,97981284.0,1.22,7.14,18.8106,0.00429054,11000000.0,0.84,0.32,370.399,0.0844846,16674188.0,0.54,5.27
2017-10-06 00:25:01,0.19135,0.00004365,998999495.0,0.37,17.28,0.19135,0.00004365,998999495.0,0.37,17.28,2.64754,0.00060388,97981284.0,1.22,7.14,18.8106,0.00429054,11000000.0,0.84,0.32,370.399,0.0844846,16674188.0,0.54,5.27
2017-10-06 00:30:02,0.190977,0.00004348,998999495.0,-0.25,17.08,0.190977,0.00004348,998999495.0,-0.25,17.08,2.66951,0.00060772,97981284.0,1.84,8.24,18.8594,0.00429335,11000000.0,1.13,0.59,370.311,0.0843015,16674188.0,0.57,5.29
2017-10-06 00:35:01,0.192702,0.00004387,998999495.0,0.23,18.15,0.192702,0.00004387,998999495.0,0.23,18.15,2.6717,0.00060828,97981284.0,1.74,8.39,18.8566,0.00429317,11000000.0,1.05,0.58,369.211,0.0840597,16674188.0,0.2,4.99
2017-10-06 00:40:02,0.192722,0.00004393,998999495.0,0.26,18.18,0.192722,0.00004393,998999495.0,0.26,18.18,2.66227,0.00060688,97981284.0,1.2,8.08,18.854,0.00429788,11000000.0,0.99,0.58,368.414,0.0839824,16674188.0,-0.06,4.77
2017-10-06 00:45:02,0.193063,0.00004393,998999495.0,0.13,18.39,0.193063,0.00004393,998999495.0,0.13,18.39,2.67564,0.00060883,97981284.0,1.71,8.67,18.8733,0.00429458,11000000.0,0.97,0.68,368.346,0.083816,16674188.0,-0.24,4.75
2017-10-06 00:50:02,0.192595,0.00004374,998999495.0,-0.38,18.11,0.192595,0.00004374,998999495.0,-0.38,18.11,2.63564,0.00059856,97981284.0,0.19,7.11,18.8781,0.00428727,11000000.0,0.83,0.71,367.295,0.083414,16674188.0,-0.67,4.45
2017-10-06 00:55:02,0.191765,0.00004353,998999495.0,-0.69,17.6,0.191765,0.00004353,998999495.0,-0.69,17.6,2.62349,0.00059554,97981284.0,-0.53,6.72,18.9645,0.00430498,11000000.0,1.01,1.18,366.984,0.0833061,16674188.0,-0.86,4.35
2017-10-06 01:00:01,0.192017,0.00004361,998999495.0,-0.39,17.75,0.192017,0.00004361,998999495.0,-0.39,17.75,2.62441,0.00059598,97981284.0,-0.47,6.83,18.9318,0.00429923,11000000.0,0.84,1.02,367.011,0.0833445,16674213.0,-0.91,4.34
2017-10-06 01:05:02,0.193323,0.00004391,998999495.0,0.61,18.55,0.193323,0.00004391,998999495.0,0.61,18.55,2.6241,0.00059598,97981284.0,-0.63,6.91,18.8695,0.00428561,11000000.0,0.25,0.7,366.924,0.0833352,16674213.0,-0.99,4.31
2017-10-06 01:10:02,0.193093,0.00004379,998999495.0,0.51,18.42,0.193093,0.00004379,998999495.0,0.51,18.42,2.6189,0.00059396,97981284.0,-0.96,6.78,18.9293,0.00429308,11000000.0,0.44,1.04,367.312,0.0833049,16674213.0,-0.95,4.41
2017-10-06 01:15:02,0.195605,0.00004429,998999495.0,1.82,19.94,0.195605,0.00004429,998999495.0,1.82,19.94,2.62327,0.00059395,97981284.0,-1.12,7.05,18.9446,0.00428939,11000000.0,0.47,1.14,367.312,0.0833049,16674213.0,-0.95,4.41
2017-10-06 01:20:02,0.195582,0.00004434,998999495.0,2.02,19.92,0.195582,0.00004434,998999495.0,2.02,19.92,2.64153,0.00059888,97981284.0,-0.48,7.87,18.9617,0.00429893,11000000.0,0.56,1.25,367.796,0.0833852,16674213.0,-0.79,4.53
2017-10-06 01:25:02,0.195771,0.00004436,998999495.0,2.22,20.03,0.195771,0.00004436,998999495.0,2.22,20.03,2.5684,0.00058199,97981284.0,-3.32,4.95,18.9464,0.00429318,11000000.0,0.49,1.18,368.578,0.0835182,16674213.0,-0.48,4.76
2017-10-06 01:30:02,0.195455,0.00004427,998999495.0,1.92,19.83,0.195455,0.00004427,998999495.0,1.92,19.83,2.57953,0.00058421,97981284.0,-2.93,5.45,18.9566,0.00429325,11000000.0,0.54,1.27,368.308,0.0834135,16674213.0,-0.44,4.68
2017-10-06 01:35:02,0.195545,0.00004435,998999495.0,1.76,19.87,0.195545,0.00004435,998999495.0,1.76,19.87,2.57499,0.00058399,97981284.0,-3.23,5.32,18.9899,0.00430677,11000000.0,0.71,1.46,368.314,0.083531,16674213.0,-0.34,4.69
2017-10-06 01:40:03,0.193893,0.00004401,998999495.0,0.87,18.85,0.193893,0.00004401,998999495.0,0.87,18.85,2.5739,0.00058426,97981284.0,-3.15,5.32,19.0056,0.00431415,11000000.0,0.75,1.56,368.017,0.0835374,16674225.0,-0.11,4.61
2017-10-06 01:45:02,0.193839,0.00004398,998999495.0,0.71,18.79,0.193839,0.00004398,998999495.0,0.71,18.79,2.56656,0.00058228,97981284.0,-3.38,5.04,18.9778,0.00430554,11000000.0,0.45,1.43,367.023,0.0832673,16674225.0,-0.38,4.34
2017-10-06 01:50:02,0.192207,0.00004376,998999495.0,-0.14,17.79,0.192207,0.00004376,998999495.0,-0.14,17.79,2.56886,0.00058481,97981284.0,-3.02,5.15,19.0126,0.00432831,11000000.0,0.63,1.62,366.953,0.0835386,16674225.0,-0.25,4.35
2017-10-06 01:55:03,0.192513,0.00004374,998999495.0,-0.03,17.98,0.192513,0.00004374,998999495.0,-0.03,17.98,2.58418,0.00058716,97981284.0,-2.03,5.79,19.0255,0.00432287,11000000.0,0.69,1.7,366.964,0.0833795,16674225.0,-0.14,4.37
2017-10-06 02:00:01,0.192513,0.00004374,998999495.0,-0.03,17.98,0.192513,0.00004374,998999495.0,-0.03,17.98,2.58418,0.00058716,97981284.0,-2.03,5.79,19.0255,0.00432287,11000000.0,0.69,1.7,366.964,0.0833795,16674225.0,-0.14,4.37
2017-10-06 02:05:02,0.190865,0.00004328,998999495.0,-1.14,17.02,0.190865,0.00004328,998999495.0,-1.14,17.02,2.58963,0.00058718,97981284.0,-1.38,5.98,19.0641,0.00432264,11000000.0,0.73,1.92,366.728,0.0833148,16674225.0,-0.16,4.33
2017-10-06 02:10:01,0.190865,0.00004328,998999495.0,-1.14,17.02,0.190865,0.00004328,998999495.0,-1.14,17.02,2.58963,0.00058718,97981284.0,-1.38,5.98,19.0641,0.00432264,11000000.0,0.73,1.92,366.728,0.0833148,16674225.0,-0.16,4.33
2017-10-06 02:15:02,0.192832,0.00004372,998999495.0,-0.54,18.24,0.192832,0.00004372,998999495.0,-0.54,18.24,2.58977,0.00058718,97981284.0,-1.03,5.97,19.1252,0.00433625,11000000.0,1.0,2.25,366.162,0.0830198,16674225.0,-0.37,4.18
2017-10-06 02:20:02,0.191477,0.00004356,998999495.0,-1.71,17.38,0.191477,0.00004356,998999495.0,-1.71,17.38,2.58129,0.00058722,97981284.0,-0.89,5.58,18.9824,0.00431834,11000000.0,0.25,1.47,366.06,0.0832758,16674225.0,-0.5,4.15
2017-10-06 02:25:02,0.19241,0.00004375,998999495.0,-1.32,17.9,0.19241,0.00004375,998999495.0,-1.32,17.9,2.58689,0.00058814,97981284.0,-0.4,5.82,18.9902,0.00431753,11000000.0,0.15,1.52,366.025,0.0832177,16674225.0,-0.55,4.15
2017-10-06 02:30:02,0.192256,0.00004369,998999495.0,-1.53,17.81,0.192256,0.00004369,998999495.0,-1.53,17.81,2.57512,0.00058521,97981284.0,-0.35,5.32,19.039,0.00432671,11000000.0,0.37,1.78,366.678,0.0833293,16674225.0,-0.36,4.35
2017-10-06 02:35:02,0.192519,0.00004370,998999495.0,-0.99,17.92,0.192519,0.00004370,998999495.0,-0.99,17.92,2.57904,0.00058537,97981284.0,0.27,5.46,19.0942,0.00433382,11000000.0,0.59,2.07,366.323,0.0831446,16674225.0,-0.42,4.26
2017-10-06 02:40:01,0.193887,0.00004405,998999495.0,-0.01,18.71,0.193887,0.00004405,998999495.0,-0.01,18.71,2.5867,0.00058763,97981284.0,0.47,5.79,19.0881,0.0043363,11000000.0,0.53,2.02,366.186,0.0831876,16674225.0,-0.42,4.23
2017-10-06 02:45:02,0.192309,0.00004375,998999495.0,-0.45,17.72,0.192309,0.00004375,998999495.0,-0.45,17.72,2.5934,0.00059004,97981284.0,0.73,6.04,19.078,0.0043406,11000000.0,0.45,1.94,365.718,0.0832074,16674225.0,-0.48,4.09
2017-10-06 02:50:02,0.193805,0.00004408,998999495.0,0.49,18.57,0.193805,0.00004408,998999495.0,0.49,18.57,2.5888,0.00058884,97981284.0,0.42,5.83,19.0715,0.00433794,11000000.0,0.38,1.88,366.251,0.083306,16674225.0,-0.22,4.25
2017-10-06 02:55:01,0.193805,0.00004408,998999495.0,0.49,18.57,0.193805,0.00004408,998999495.0,0.49,18.57,2.5888,0.00058884,97981284.0,0.42,5.83,19.0715,0.00433794,11000000.0,0.38,1.88,366.251,0.083306,16674225.0,-0.22,4.25
