ARDR,ARK,REP,BCH,BTC,BCC,BCN,ADA,DASH,DCR,EOS,ETC,ETH,GAS,GNT,MIOTA,KMD,LSK,LTC,MAID,XMR,XEM,NEO,OMG,PIVX,QTUM,XRP,STEEM,XLM,STRAT,PAY,USDT,WAVES,ZEC
0.215081,3.07951,18.1948,1359.61,6481.78,249.568,0.00110226,0.0255204,415.766,31.9056,1.45626,17.1695,326.745,19.7655,0.204355,0.563973,2.18485,6.34923,61.1179,0.404236,121.385,0.188478,28.4327,7.32702,3.03753,11.4117,0.206506,0.920083,0.0306172,3.25734,1.58132,1.00985,4.95895,267.689
0.215081,3.07951,18.1948,1359.61,6481.78,249.568,0.0011006,0.0255204,415.766,31.9056,1.45626,17.1695,326.745,19.7655,0.204355,0.563973,2.18485,6.34923,61.1602,0.402443,121.068,0.188478,28.4327,7.32702,3.03753,11.4117,0.206741,0.920083,0.0306172,3.25734,1.58132,1.00985,4.95895,267.689
0.216229,3.08339,18.0716,1338.75,6497.18,249.672,0.0010947,0.025532,416.824,31.7782,1.45087,17.2872,329.626,19.8023,0.20519,0.565542,2.18721,6.3638,61.2464,0.404341,121.21,0.188708,28.5481,7.35817,3.06356,11.4462,0.206502,0.912719,0.0307845,3.26391,1.57552,1.00988,4.99263,267.462
0.216229,3.08339,18.0716,1338.75,6497.18,249.672,0.0010947,0.025532,416.824,31.7782,1.45087,17.2872,329.626,19.8023,0.20519,0.565542,2.18721,6.3638,61.2464,0.404341,121.21,0.188708,28.5481,7.35817,3.06356,11.4462,0.206878,0.912719,0.0307845,3.26391,1.57552,1.00988,4.99263,267.462
0.219235,3.03823,18.0833,1325.43,6528.85,250.287,0.00110382,0.025734,415.028,32.0897,1.46628,17.5103,329.07,20.0679,0.206466,0.564422,2.19347,6.38996,61.3169,0.396936,121.421,0.188341,28.6233,7.3886,3.05452,11.429,0.206508,0.914982,0.0309347,3.28959,1.59247,1.00921,5.00978,267.317
0.220802,3.08372,18.1093,1331.44,6521.7,251.029,0.00111077,0.0256237,415.69,32.1923,1.47125,17.4615,328.285,19.9158,0.206019,0.56264,2.19664,6.42363,61.3636,0.399927,121.769,0.189448,28.6588,7.40835,3.08925,11.4545,0.206973,0.917768,0.0310724,3.30746,1.60647,1.00599,5.06155,267.948
0.22321,3.08978,18.2205,1346.05,6492.92,251.062,0.00111164,0.0257624,415.065,32.1666,1.48311,17.3538,327.836,19.8072,0.206034,0.564834,2.20102,6.43124,61.3479,0.397545,121.847,0.190951,28.5949,7.42165,3.07288,11.4439,0.206619,0.919049,0.03096,3.30211,1.60592,1.00743,5.03684,267.659
0.224545,3.10635,18.2145,1346.0,6502.55,250.219,0.00110643,0.0255479,414.251,31.9027,1.48392,17.2935,327.471,19.8998,0.205566,0.566153,2.17724,6.41879,61.2571,0.397019,121.529,0.190303,28.5099,7.40122,3.06598,11.4404,0.20651,0.916019,0.0308341,3.29783,1.59197,1.00973,5.06761,267.505
0.225648,3.09593,18.1779,1343.72,6498.76,249.936,0.00110993,0.0256615,414.536,31.878,1.49206,17.2945,327.752,19.7805,0.205852,0.565368,2.18777,6.41537,61.291,0.395864,121.507,0.189765,28.5154,7.40538,3.08497,11.4551,0.206892,0.915878,0.0308789,3.2864,1.59293,1.00894,5.05454,267.445
0.225143,3.09731,18.1753,1331.3,6507.65,249.513,0.0011201,0.0256257,414.847,31.7978,1.48521,17.3208,328.229,19.8453,0.205525,0.565514,2.16277,6.42608,61.2148,0.398369,121.261,0.189699,28.4296,7.40662,3.05658,11.4482,0.206579,0.91464,0.0308444,3.29492,1.59127,1.00985,5.02966,266.17
0.225359,3.06741,18.1426,1322.85,6508.98,249.624,0.0011214,0.0257029,414.884,31.8413,1.47036,17.3829,328.593,19.9235,0.205593,0.566587,2.18668,6.43784,61.2313,0.397004,121.361,0.189739,28.4463,7.41583,3.08217,11.4654,0.206585,0.917144,0.0308636,3.30446,1.59715,1.01023,4.99065,266.262
0.225601,3.10028,18.1781,1322.85,6479.17,249.995,0.00111384,0.0257029,415.354,31.9127,1.47278,17.3575,329.384,19.7851,0.206332,0.56824,2.19072,6.45868,61.3107,0.396068,121.471,0.190236,28.5042,7.41583,3.0938,11.4476,0.207011,0.919241,0.0309677,3.35756,1.56684,1.0074,5.00059,266.752
0.224409,3.05691,18.1498,1326.88,6488.07,249.042,0.00110167,0.0255984,416.228,31.8277,1.46929,17.3799,329.189,19.8103,0.20581,0.568136,2.16965,6.45239,61.2597,0.398314,121.226,0.189673,28.478,7.4138,3.08476,11.4703,0.206947,0.909995,0.0307664,3.41144,1.58745,1.00807,4.95438,266.508
0.224527,3.08166,18.1708,1329.45,6475.89,249.331,0.00111361,0.0256411,416.009,31.8216,1.46198,17.3586,329.288,19.87,0.2054,0.569509,2.16998,6.482,61.2869,0.396457,121.32,0.190556,28.5809,7.416,3.0899,11.4864,0.206988,0.906125,0.0307378,3.45363,1.59257,1.00665,4.92201,266.347
0.223935,3.02441,18.1915,1344.86,6461.75,249.042,0.00111195,0.0256103,415.136,31.7833,1.47271,17.3339,328.554,19.9196,0.205227,0.573234,2.16303,6.49652,61.3291,0.396645,121.167,0.18979,28.5549,7.41982,3.10355,11.4577,0.206663,0.909862,0.0307433,3.4399,1.59106,1.00364,4.96852,266.59
0.221096,3.02235,18.1527,1346.95,6478.46,248.825,0.00110898,0.0256754,415.769,31.7843,1.47752,17.3289,329.157,19.8337,0.205216,0.572953,2.17017,6.44494,61.2978,0.394166,121.517,0.190495,28.5912,7.41933,3.10937,11.4848,0.206618,0.909886,0.0307778,3.43133,1.60253,1.0089,4.9577,266.317
0.223359,2.99231,18.1585,1348.51,6462.99,248.864,0.00111595,0.0255491,415.289,31.9537,1.4863,17.2552,329.368,19.8827,0.204795,0.574216,2.15045,6.42611,61.2623,0.394583,121.759,0.190322,28.6606,7.4103,3.09629,11.4665,0.206712,0.908986,0.0308013,3.43868,1.59424,1.00802,4.97002,266.26
0.223547,3.02426,18.1842,1338.64,6490.59,248.288,0.00111,0.0254265,415.775,32.0637,1.47202,17.2633,329.464,19.9046,0.204148,0.573752,2.14357,6.39929,61.2378,0.392954,121.84,0.190682,28.6451,7.40117,3.08963,11.4763,0.206502,0.909762,0.0306687,3.43677,1.59177,1.00812,4.9384,266.206
0.224092,3.05675,18.2775,1342.18,6486.18,248.977,0.00111783,0.0256238,416.896,31.974,1.46593,17.2364,329.936,19.8961,0.20474,0.576725,2.15801,6.42855,61.2988,0.393987,121.821,0.190286,28.7679,7.46309,3.11504,11.4935,0.207094,0.923135,0.0307285,3.42913,1.58835,1.00823,4.96448,266.31
0.225019,3.05217,18.2737,1341.93,6502.68,249.574,0.00111198,0.0256864,417.266,32.052,1.47008,17.2566,329.939,19.9692,0.205555,0.580236,2.15585,6.4562,61.3485,0.396157,121.929,0.190306,28.869,7.49351,3.12265,11.4849,0.206811,0.922738,0.0308254,3.40262,1.6009,1.00671,5.03276,264.741
0.225975,3.0591,18.3085,1339.1,6515.9,250.406,0.00110628,0.0257626,418.906,32.1472,1.46752,17.2705,330.405,20.0698,0.205849,0.5825,2.16171,6.48023,61.4148,0.396151,122.213,0.19147,29.0772,7.53085,3.13188,11.4756,0.207239,0.922861,0.0310021,3.40038,1.59678,1.0085,5.07674,265.189
0.226189,3.0591,18.261,1339.1,6525.29,250.705,0.00111408,0.0257626,425.232,32.174,1.46752,17.2887,330.592,20.0698,0.206717,0.5825,2.16442,6.48875,61.4586,0.397133,122.35,0.191941,29.2433,7.53085,3.13188,11.4756,0.206893,0.917642,0.0310611,3.40064,1.59678,1.00913,5.08557,265.436
0.226374,3.09095,18.2605,1325.44,6555.83,250.529,0.00111375,0.0258511,435.53,32.4095,1.47012,17.2647,330.346,20.1085,0.206664,0.579682,2.16368,6.49073,61.6049,0.398796,122.016,0.19157,29.3398,7.57468,3.07848,11.4786,0.207031,0.928999,0.0309842,3.37298,1.60933,1.01266,5.07969,265.49
0.225878,3.09389,18.2841,1326.96,6527.78,250.938,0.00111606,0.025892,446.115,32.3877,1.46989,17.2218,330.158,20.1581,0.206582,0.580748,2.17469,6.50128,61.6947,0.400518,122.52,0.191385,29.4318,7.60746,3.08334,11.4721,0.207446,0.934269,0.0310838,3.36684,1.6113,1.0067,5.0725,266.064
0.226407,3.09389,18.3056,1326.96,6544.03,250.938,0.00111564,0.025892,447.922,32.4351,1.46989,17.2389,329.413,20.1581,0.206914,0.580748,2.17785,6.50128,61.6926,0.401552,122.702,0.192082,29.4337,7.60746,3.12338,11.4721,0.207463,0.93225,0.0310423,3.3821,1.6113,1.00931,5.05109,267.669
0.227034,3.09536,18.3582,1324.31,6541.97,251.98,0.00111805,0.0258586,439.999,32.5364,1.46568,17.2289,330.134,20.1779,0.207285,0.590088,2.1843,6.5489,61.7849,0.40238,124.107,0.192323,29.268,7.62811,3.08671,11.5376,0.20712,0.939164,0.031041,3.39837,1.62885,1.00923,5.03612,269.685
0.227229,3.11561,18.3678,1327.64,6543.05,251.98,0.00112315,0.0260021,441.972,32.6523,1.45639,17.2237,330.493,20.6678,0.2076,0.595798,2.1686,6.55993,61.7492,0.402005,123.373,0.192588,29.23,7.6253,3.11487,11.5977,0.207909,0.928425,0.0311143,3.40977,1.62615,1.00959,5.02877,270.709
0.227229,3.11561,18.3678,1327.64,6543.05,251.98,0.00112315,0.0260021,441.972,32.6523,1.45639,17.2237,330.493,20.6678,0.2076,0.595798,2.1686,6.55993,61.7492,0.402005,123.373,0.192588,29.23,7.6253,3.11487,11.5977,0.207909,0.928425,0.0311143,3.40977,1.62615,1.00959,5.02877,270.709
0.226228,3.10199,18.3775,1342.09,6542.0,252.099,0.00115599,0.0258137,433.08,32.6747,1.4638,17.1572,330.748,20.4069,0.207681,0.59712,2.16434,6.63768,61.7058,0.399943,122.977,0.191836,29.2058,7.63008,3.11247,11.5577,0.207598,0.935165,0.0310924,3.42697,1.61906,1.00709,4.9938,270.028
0.225998,3.1005,18.334,1335.94,6561.71,251.946,0.00114831,0.0258648,434.93,32.6365,1.4615,17.1846,331.433,20.2337,0.207621,0.59816,2.16067,6.6665,61.6871,0.401182,123.168,0.193093,29.1816,7.58399,3.11074,11.5404,0.207491,0.933569,0.0310754,3.42795,1.62053,1.00947,5.01438,269.989
0.223548,3.09212,18.3216,1327.8,6567.57,252.168,0.00114972,0.025903,434.792,32.6856,1.44934,17.2002,332.054,20.5428,0.207742,0.600974,2.15643,6.61525,61.7046,0.399742,123.536,0.193353,29.3007,7.5915,3.11533,11.6033,0.207718,0.93784,0.031274,3.43268,1.65328,1.00976,4.99292,270.331
0.223216,3.08821,18.3202,1328.15,6556.85,252.067,0.00115052,0.0259503,432.554,32.6627,1.44067,17.1928,332.689,20.5748,0.207682,0.59941,2.16211,6.63688,61.6851,0.399205,123.358,0.192877,29.5528,7.58009,3.11311,11.6392,0.207674,0.94068,0.0313394,3.42665,1.65501,1.00481,4.99297,269.505
0.2242,3.08821,18.3422,1328.15,6565.46,252.753,0.00115511,0.0259503,432.616,32.7435,1.44067,17.2064,332.689,20.5748,0.208758,0.59941,2.17598,6.69757,61.7563,0.398047,123.288,0.193068,29.6366,7.58009,3.12199,11.6392,0.207862,0.943349,0.031412,3.45485,1.65501,1.00578,5.01315,269.809
0.226875,3.08525,18.3342,1334.3,6555.56,252.672,0.0011575,0.0259551,432.053,32.7383,1.4319,17.2387,332.646,20.5772,0.208093,0.60013,2.17603,6.6442,61.7397,0.397496,123.201,0.193443,29.5951,7.586,3.12215,11.5727,0.207837,0.949401,0.0314122,3.46302,1.64803,1.00911,5.01988,269.838
0.224308,3.06365,18.303,1339.42,6541.75,252.0,0.00115197,0.0259441,432.042,32.651,1.42255,17.2158,332.304,20.5461,0.207928,0.599134,2.16949,6.6545,61.6889,0.396291,122.975,0.19292,29.5036,7.56308,3.11715,11.5809,0.207829,0.947072,0.0313578,3.47388,1.65483,1.00653,5.03966,269.279
0.226475,3.05105,18.3406,1348.66,6544.73,252.169,0.00113434,0.0258955,431.575,32.6725,1.42314,17.2223,332.275,20.3162,0.207971,0.599693,2.17665,6.6534,61.7036,0.395021,123.366,0.192218,29.5022,7.56316,3.08879,11.5439,0.20816,0.947391,0.0314542,3.48041,1.63891,1.00602,5.03862,269.267
0.226475,3.05105,18.3406,1348.66,6544.73,252.169,0.00113434,0.0258955,431.575,32.6725,1.42314,17.2223,332.275,20.3162,0.207971,0.599693,2.17665,6.6534,61.7036,0.395021,123.366,0.192218,29.5022,7.56316,3.08879,11.5439,0.20816,0.947391,0.0314542,3.48041,1.63891,1.00602,5.03862,269.267
0.22618,3.05551,18.3595,1348.93,6557.45,252.039,0.00114367,0.026082,427.534,32.7148,1.41406,17.2641,332.005,20.3261,0.207741,0.603243,2.17541,6.63178,61.7084,0.396672,123.234,0.191958,29.4425,7.55186,3.1259,11.5442,0.207731,0.941151,0.0314932,3.49334,1.63796,1.00814,5.03789,269.432
0.226938,3.0706,18.319,1343.47,6563.35,251.805,0.00112999,0.0259918,428.015,32.4979,1.41556,17.2557,331.586,20.2394,0.20864,0.613027,2.1781,6.63828,61.8105,0.402706,123.356,0.191952,29.2914,7.55568,3.12985,11.531,0.208324,0.939328,0.0315793,3.52318,1.64132,1.01046,5.02228,269.54
0.226866,3.05972,18.3626,1347.23,6532.35,251.83,0.00112736,0.0259845,429.215,32.4911,1.41564,17.2753,331.726,20.2063,0.207795,0.614171,2.16901,6.65842,61.8229,0.401976,123.553,0.191491,29.2347,7.55093,3.12816,11.5411,0.207751,0.946981,0.0315477,3.5279,1.65512,1.00874,4.9993,269.66
0.226866,3.05972,18.3626,1347.23,6532.35,251.83,0.00112736,0.0259845,429.215,32.4911,1.41564,17.2753,331.726,20.2063,0.207795,0.614171,2.16901,6.65842,61.8229,0.401976,123.553,0.191491,29.2347,7.55093,3.12816,11.5411,0.207751,0.946981,0.0315477,3.5279,1.65512,1.00874,4.9993,269.66
0.225193,3.05407,18.3181,1355.87,6534.29,250.98,0.00112301,0.0259537,427.313,32.3532,1.42036,17.2277,331.079,20.2103,0.207113,0.614029,2.1454,6.64696,61.766,0.399895,123.279,0.191171,29.1667,7.53305,3.12948,11.5559,0.207714,0.931314,0.03173,3.58605,1.63162,1.00798,4.92762,269.55
0.225193,3.05407,18.3181,1355.87,6534.29,250.98,0.00112301,0.0259537,427.313,32.3532,1.42036,17.2277,331.079,20.2103,0.207113,0.614029,2.1454,6.64696,61.766,0.399895,123.279,0.191171,29.1667,7.53305,3.12948,11.5559,0.207714,0.931314,0.03173,3.58605,1.63162,1.00798,4.92762,269.55
0.22511,3.05228,18.326,1361.33,6530.47,250.823,0.0011186,0.0258814,426.352,32.5673,1.42116,17.202,330.945,20.1028,0.207301,0.61638,2.1484,6.65238,61.8227,0.401986,122.988,0.191378,29.1319,7.52193,3.12915,11.5021,0.208122,0.925054,0.0319642,3.60817,1.63441,1.00943,4.88025,269.81
0.22511,3.05228,18.326,1361.33,6530.47,250.823,0.0011186,0.0258814,426.352,32.5673,1.42116,17.202,330.945,20.1028,0.207301,0.61638,2.1484,6.65238,61.8227,0.401986,122.988,0.191378,29.1319,7.52193,3.12915,11.5021,0.208122,0.925054,0.0319642,3.60817,1.63441,1.00943,4.88025,269.81
0.224456,3.05017,18.3034,1362.14,6517.02,250.309,0.00111328,0.0256462,423.392,32.0848,1.44298,17.2021,330.906,19.9187,0.207399,0.611987,2.14745,6.60523,61.8875,0.400216,122.641,0.191213,29.037,7.54638,3.11088,11.5447,0.208126,0.918189,0.0321391,3.54998,1.65178,1.00539,4.87142,269.931
0.224456,3.05017,18.3034,1362.14,6517.02,250.309,0.00111065,0.0256462,423.215,32.3543,1.44298,17.2021,330.906,19.9187,0.207399,0.611987,2.14745,6.60523,62.0312,0.403169,122.737,0.19207,29.037,7.54638,3.11088,11.5447,0.207877,0.918189,0.0320861,3.54998,1.65178,1.01043,4.87142,269.931
0.227292,3.06177,18.2849,1353.64,6539.08,250.81,0.00111686,0.0258283,422.669,32.3436,1.45017,17.2505,331.776,20.0519,0.207972,0.604099,2.13984,6.60567,62.1151,0.403054,122.778,0.192482,29.018,7.57265,3.11713,11.5434,0.208222,0.93035,0.0320216,3.56845,1.66092,1.00913,4.85608,270.331
0.227292,3.06177,18.2849,1348.96,6539.08,250.81,0.00111686,0.0256974,422.669,32.3436,1.44534,17.2505,331.776,20.0579,0.207972,0.594284,2.13984,6.60567,62.1151,0.403054,122.778,0.192482,29.018,7.57263,3.11713,11.551,0.208222,0.93035,0.0320216,3.56845,1.66082,1.00913,4.85608,270.331
0.226641,3.07103,18.2266,1340.73,6555.1,250.554,0.00111921,0.0258721,427.002,32.1124,1.43296,17.2568,331.267,20.1525,0.20781,0.595118,2.1646,6.59084,62.3647,0.406006,122.63,0.192473,28.9776,7.57515,3.14159,11.5847,0.208232,0.92996,0.0319869,3.62294,1.66378,1.00721,4.82762,270.324
0.228946,3.08853,18.3557,1341.81,6565.48,252.429,0.00112497,0.0261282,427.588,32.7084,1.43267,17.2449,332.02,20.2636,0.20891,0.595934,2.17557,6.63799,62.8028,0.409612,123.316,0.193039,29.0159,7.58378,3.16472,11.5785,0.208426,0.936177,0.0322923,3.6705,1.67192,1.00943,4.86283,271.124
0.228946,3.08853,18.3425,1341.81,6565.48,252.429,0.00111978,0.0261282,426.278,32.7799,1.43267,17.2449,332.02,20.2636,0.20891,0.595934,2.17557,6.63799,62.811,0.40761,123.484,0.193626,29.0159,7.58378,3.16472,11.5785,0.208539,0.936177,0.0324711,3.6705,1.67192,1.00508,4.86283,271.124
0.228651,3.10523,18.3785,1348.99,6570.42,252.667,0.00112795,0.0261473,426.099,32.8633,1.44032,17.2563,332.188,20.1359,0.209048,0.594268,2.16266,6.64562,62.9904,0.403929,123.553,0.192391,28.8957,7.58306,3.15893,11.5759,0.208322,0.930792,0.032474,3.6586,1.66197,1.00761,4.85616,271.958
0.227551,3.11108,18.3792,1344.25,6580.56,253.137,0.00112379,0.0262628,429.144,32.8657,1.44134,17.2771,332.236,20.1017,0.208994,0.589962,2.153,6.6491,63.0284,0.405337,123.565,0.194127,28.9409,7.54464,3.16506,11.5711,0.208511,0.939101,0.0323936,3.64736,1.67387,1.00825,4.95833,272.93
0.226979,3.11629,18.3448,1344.03,6579.32,253.302,0.00112395,0.0262036,429.16,32.8713,1.44147,17.2802,332.106,19.9976,0.208971,0.59154,2.16428,6.67413,62.9322,0.406322,123.525,0.193913,29.0217,7.5353,3.14655,11.5587,0.207934,0.933902,0.0325106,3.62958,1.65129,1.00764,4.96159,272.065
0.226979,3.11629,18.3448,1344.03,6579.32,253.302,0.00112395,0.0262036,429.16,32.8713,1.44147,17.2802,332.106,19.9976,0.208971,0.59154,2.16428,6.67413,62.9322,0.406322,123.525,0.193913,29.0217,7.5353,3.14655,11.5587,0.208208,0.933902,0.0325106,3.62958,1.65129,1.00764,4.96159,272.065
0.227874,3.11767,18.3845,1341.13,6582.42,253.495,0.00112513,0.026236,429.318,32.9133,1.45357,17.3987,332.249,20.0475,0.209029,0.599083,2.15733,6.67817,62.9288,0.407579,123.631,0.193636,29.0953,7.54867,3.15046,11.5466,0.208208,0.934348,0.0323784,3.62431,1.67037,1.00805,4.94168,272.886
0.227721,3.11589,18.3492,1338.47,6589.3,253.253,0.00112383,0.0262755,428.949,33.1342,1.46712,17.366,332.575,20.0397,0.209398,0.607538,2.1478,6.70251,62.8918,0.407571,124.025,0.193749,29.1678,7.5414,3.12771,11.5559,0.208025,0.933595,0.032432,3.60033,1.67524,1.00731,4.91967,272.57
0.227036,3.1238,18.4439,1337.41,6600.65,254.321,0.00113752,0.0263094,430.269,32.9656,1.44965,17.5328,332.694,20.4062,0.209185,0.601848,2.15314,6.73533,62.9899,0.40868,124.174,0.194562,29.3894,7.55806,3.13417,11.6095,0.208558,0.947914,0.0325205,3.55733,1.68752,1.00764,4.93312,272.939
0.228431,3.12548,18.4624,1337.63,6614.95,254.331,0.00113792,0.026178,429.625,32.9576,1.45142,17.5678,332.473,20.1139,0.209189,0.601639,2.1464,6.7317,62.8685,0.408203,123.972,0.194808,29.4842,7.56702,3.13965,11.6347,0.208071,0.94576,0.0325624,3.56329,1.68783,1.00725,4.94568,273.275
0.22879,3.12801,18.491,1342.63,6590.9,254.802,0.00113406,0.0262867,429.222,33.1301,1.44991,17.446,332.445,20.1777,0.209471,0.601173,2.15221,6.74835,62.8036,0.407616,124.201,0.195344,29.5489,7.58635,3.1839,11.6366,0.208507,0.950249,0.0327213,3.54104,1.68263,1.00941,4.94365,273.112
0.227916,3.11933,18.4545,1342.63,6604.18,253.775,0.00114035,0.0262867,427.788,32.8963,1.44991,17.4405,331.848,20.1777,0.208585,0.601173,2.15521,6.6993,62.7871,0.407984,123.951,0.194976,29.4519,7.58635,3.16009,11.6366,0.208416,0.947242,0.0327297,3.57359,1.68263,1.00699,4.92742,272.094
0.224941,3.14249,18.3545,1342.97,6601.91,254.393,0.00113602,0.0263742,428.043,33.0506,1.44681,17.3704,331.976,20.0295,0.208951,0.604252,2.17662,6.70847,62.778,0.407706,123.914,0.194978,29.4652,7.57908,3.14268,11.5816,0.208394,0.946124,0.0327866,3.60772,1.67905,1.00996,4.91794,272.784
0.223765,3.13687,18.3198,1342.97,6584.58,253.956,0.00113883,0.0263742,427.769,32.928,1.44681,17.3346,331.86,20.0295,0.209284,0.604252,2.15398,6.67644,62.7902,0.407406,123.761,0.19503,29.4652,7.57908,3.13979,11.5816,0.207955,0.940266,0.032721,3.5842,1.67905,1.00973,4.91374,272.91
0.222767,3.1174,18.3849,1342.18,6573.77,252.448,0.00112262,0.0261083,425.888,32.5534,1.4365,17.4134,330.991,20.0314,0.208043,0.601948,2.14183,6.67443,62.7066,0.406436,122.987,0.193611,29.3383,7.54368,3.12188,11.6096,0.207746,0.93546,0.0323708,3.55156,1.66159,1.00596,4.90802,272.152
0.223087,3.10729,18.3879,1345.78,6571.18,252.771,0.00112865,0.026264,426.127,32.7041,1.43687,17.3607,330.462,20.2256,0.208122,0.602647,2.15324,6.69309,62.7361,0.407638,122.991,0.192473,29.3266,7.56923,3.14639,11.6069,0.20776,0.935397,0.0321035,3.53254,1.66889,1.00693,4.90483,271.615
0.221901,3.08661,18.4037,1345.78,6574.74,252.478,0.00111681,0.026264,425.973,32.7244,1.43687,17.3551,330.477,20.2256,0.207701,0.604693,2.15333,6.6948,62.6135,0.406402,122.995,0.19289,29.3592,7.56923,3.12201,11.606,0.207779,0.935175,0.0321581,3.51806,1.66889,1.00736,4.89643,271.721
0.221901,3.08661,18.4037,1346.01,6574.74,252.478,0.00112536,0.0261745,426.082,32.7501,1.43537,17.3551,330.477,20.2166,0.207701,0.604693,2.15333,6.6948,62.711,0.407211,123.035,0.192658,29.3592,7.58183,3.1236,11.606,0.208167,0.935175,0.0321292,3.51806,1.67473,1.00609,4.89643,271.721
0.222051,3.09062,18.4211,1343.53,6588.73,252.584,0.00111252,0.0259868,426.914,32.749,1.43576,17.3904,330.314,20.2171,0.207759,0.609764,2.15963,6.69667,62.7128,0.407791,122.978,0.1927,29.4759,7.58243,3.14457,11.5849,0.207671,0.935519,0.0322218,3.53153,1.67817,1.00636,4.90038,271.69
0.221781,3.11244,18.4603,1341.34,6603.89,253.371,0.00112168,0.0260003,427.828,32.731,1.44202,17.4629,330.846,20.292,0.208568,0.607949,2.16631,6.70898,62.6924,0.408903,123.279,0.193616,29.5784,7.60418,3.13264,11.6164,0.207718,0.936276,0.0322445,3.54807,1.68279,1.00733,4.92333,272.324
0.222876,3.09909,18.4925,1341.34,6612.44,253.54,0.00111752,0.0260003,427.599,32.9059,1.44202,17.4608,330.838,20.292,0.208568,0.607949,2.16631,6.71547,62.7086,0.40922,123.426,0.191939,29.6635,7.60418,3.13687,11.6164,0.208187,0.968718,0.0323672,3.57163,1.68279,1.0078,4.93356,272.473
0.222876,3.09909,18.4925,1340.28,6612.44,253.54,0.00111752,0.0262331,427.599,32.9059,1.44374,17.4608,330.838,20.323,0.208671,0.605749,2.16943,6.71547,62.7086,0.40922,123.426,0.191939,29.6635,7.59906,3.13687,11.6087,0.208187,0.968718,0.0323672,3.57163,1.68128,1.0078,4.93356,272.473
0.221185,3.09784,18.4747,1322.95,6589.03,252.303,0.00111206,0.026056,426.495,32.7538,1.45915,17.4404,330.218,20.2721,0.208125,0.597809,2.15749,6.70745,62.6177,0.407969,123.019,0.192146,29.5363,7.57648,3.12367,11.5952,0.207597,0.940566,0.0329774,3.55381,1.66792,1.00725,4.91668,271.59
0.222916,3.09928,18.4643,1316.75,6586.1,252.151,0.00111542,0.0261928,426.839,32.7716,1.45825,17.4482,329.91,20.2465,0.208024,0.597605,2.15893,6.71423,62.5934,0.407946,123.064,0.192279,29.4226,7.58231,3.1243,11.6075,0.207929,0.935767,0.0337936,3.54249,1.67204,1.00881,4.95695,271.961
0.222322,3.08718,18.4699,1323.8,6550.89,251.146,0.00111242,0.026116,425.796,32.6747,1.45572,17.4253,328.983,20.1748,0.207807,0.596528,2.15299,6.71135,62.5849,0.404578,122.818,0.191645,29.3279,7.57908,3.1365,11.6074,0.207783,0.937691,0.0336762,3.49966,1.66257,1.00529,4.98005,271.317
0.221618,3.0833,18.4433,1320.94,6561.36,250.735,0.00111151,0.0261988,426.56,32.6152,1.45205,17.3451,329.234,19.8756,0.207362,0.597236,2.16292,6.6951,62.5174,0.405844,122.695,0.191435,29.2139,7.56102,3.10931,11.5527,0.20785,0.941666,0.033493,3.50669,1.65821,1.00489,4.96661,271.346
0.221618,3.0833,18.4433,1320.94,6561.36,250.735,0.00111151,0.0261988,426.56,32.6152,1.45205,17.3451,329.234,19.8756,0.207362,0.597236,2.16292,6.6951,62.5174,0.405844,122.695,0.191435,29.2139,7.56102,3.10931,11.5527,0.20785,0.941666,0.033493,3.50669,1.65821,1.00489,4.96661,271.346
0.222226,3.09625,18.5469,1321.91,6550.24,251.404,0.00111058,0.0262731,426.031,32.6849,1.45881,17.3681,329.341,20.0327,0.2079,0.59765,2.17797,6.75826,62.5119,0.405624,122.646,0.191696,29.2563,7.57999,3.11813,11.5956,0.207845,0.9441,0.0335364,3.53363,1.66518,1.00611,4.99612,271.74
0.221754,3.09793,18.5585,1316.28,6559.45,250.948,0.001111,0.0263954,425.817,32.5282,1.4752,17.3594,329.129,19.9945,0.207682,0.596481,2.15483,6.75657,62.5158,0.40682,122.55,0.191452,29.3001,7.5745,3.1118,11.5821,0.207934,0.936105,0.0332487,3.57677,1.65644,1.00602,4.99645,270.986
0.221754,3.09793,18.5585,1316.28,6559.45,250.948,0.001111,0.0264151,425.817,32.5282,1.4752,17.3594,329.129,19.9945,0.207682,0.596481,2.15483,6.75657,62.5158,0.40682,122.55,0.191452,29.3001,7.5745,3.1118,11.5821,0.207934,0.936105,0.0332487,3.57677,1.65644,1.00602,4.99645,270.986
0.221754,3.09793,18.5585,1316.28,6559.45,250.948,0.001111,0.0264151,425.817,32.5282,1.4752,17.3594,329.129,19.9945,0.207682,0.596481,2.15483,6.75657,62.5158,0.40682,122.55,0.191452,29.3001,7.5745,3.1118,11.5821,0.207934,0.936105,0.0332487,3.57677,1.65644,1.00602,4.99645,270.986
0.223061,3.133,18.6131,1299.8,6593.97,253.065,0.00111663,0.0263525,427.527,32.7589,1.5104,17.3284,330.759,20.1064,0.208566,0.59931,2.17596,6.849,62.8167,0.40767,123.051,0.191437,29.5075,7.59505,3.11333,11.6034,0.208166,0.937901,0.0343395,3.58099,1.66262,1.00575,5.04942,270.131
