ARDR,ARK,REP,BCH,BTC,BCC,BCN,ADA,DASH,DCR,EOS,ETC,ETH,GAS,GNT,MIOTA,KMD,LSK,LTC,MAID,XMR,XEM,NEO,OMG,PIVX,QTUM,XRP,STEEM,XLM,STRAT,PAY,USDT,WAVES,ZEC
0.195407,2.60177,18.8105,362.68,4333.98,139.2,0.00125781,0.0206004,304.563,29.9481,0.596484,12.1095,295.241,29.4765,0.2348,0.547942,1.99914,5.37281,51.5867,0.451918,91.1084,0.211442,32.2938,8.64805,3.33143,11.7988,0.233751,1.17492,0.0153434,3.6275,2.25309,0.999695,4.98686,272.757
0.192609,2.60108,18.7973,363.881,4331.02,139.163,0.00126523,0.0206814,304.604,29.809,0.595669,12.1087,295.327,29.6631,0.234648,0.547648,2.00971,5.37044,51.5674,0.450377,91.0817,0.211322,32.2622,8.61524,3.33054,11.8013,0.233631,1.17909,0.0152815,3.61823,2.26538,1.00052,4.98622,271.336
0.192682,2.60054,18.7842,363.293,4334.02,139.096,0.00126376,0.0207643,304.521,29.7968,0.594417,12.1523,295.338,29.4062,0.234624,0.548009,2.00992,5.37126,51.5817,0.453069,91.1268,0.211903,32.2274,8.60651,3.34364,11.8229,0.234056,1.18211,0.0152604,3.60991,2.25038,1.00164,4.98574,267.304
0.192874,2.6033,18.7946,363.444,4332.2,139.244,0.00126483,0.0207864,304.671,29.8285,0.594545,12.1547,295.452,29.4358,0.234818,0.548213,2.01205,5.37662,51.5942,0.45351,91.1838,0.212106,32.246,8.61016,3.34718,11.8258,0.234108,1.18319,0.0152745,3.61357,2.2524,1.00096,4.99041,267.411
0.193513,2.63517,18.7468,363.444,4333.02,139.244,0.00125827,0.0207864,304.462,30.0409,0.594545,12.1664,295.785,29.4358,0.235269,0.546999,2.01419,5.3785,51.5823,0.447855,91.1849,0.212106,32.4889,8.61016,3.35391,11.8271,0.234233,1.1718,0.0152024,3.61111,2.2524,0.999709,4.99332,266.969
0.192192,2.62482,18.7596,364.282,4333.78,139.253,0.00125863,0.0210494,304.84,29.8671,0.594229,12.1881,295.547,29.454,0.235123,0.548339,2.01326,5.37034,51.6624,0.451947,91.2521,0.21218,32.5081,8.51758,3.35874,11.8139,0.234261,1.1827,0.0152281,3.59859,2.23399,0.999094,4.9886,268.014
0.192192,2.62482,18.7596,364.282,4332.77,139.253,0.00126481,0.0210494,304.84,29.8783,0.594229,12.1881,295.547,29.454,0.235123,0.548339,2.01326,5.37034,51.6989,0.454396,91.3516,0.212266,32.5081,8.51758,3.35874,11.8139,0.234386,1.18303,0.0151392,3.59859,2.23399,0.999814,4.9886,268.014
0.190914,2.64305,18.6279,364.326,4333.16,139.299,0.00126369,0.0207973,304.686,29.8929,0.594577,12.3016,295.555,29.67,0.234153,0.548519,2.00178,5.37058,51.7013,0.454396,91.2228,0.212309,32.5992,8.48538,3.39331,11.8269,0.234106,1.1827,0.0151401,3.60717,2.2678,0.999952,4.99021,268.571
0.190751,2.64415,18.604,363.574,4334.82,139.133,0.00125719,0.0207914,304.729,29.8654,0.59431,12.3113,295.643,29.2931,0.234051,0.549534,1.96057,5.37269,51.6974,0.451742,91.1352,0.210991,32.6372,8.49777,3.40805,11.7844,0.234243,1.18164,0.014999,3.59947,2.23851,0.999708,4.97379,269.339
0.190751,2.64415,18.604,363.445,4334.44,139.133,0.00126005,0.0208589,304.729,29.8654,0.59431,12.3113,295.643,29.2931,0.234051,0.549534,1.96057,5.37269,51.7152,0.450348,91.1722,0.211274,32.6372,8.56837,3.40805,11.7844,0.23441,1.18164,0.0150128,3.59947,2.23851,1.00117,4.97379,269.339
0.190197,2.63781,18.5634,363.374,4337.05,139.206,0.00126027,0.0208738,304.948,30.0611,0.595247,12.3337,295.7,29.1435,0.234139,0.552224,1.94907,5.3837,51.7201,0.450984,91.1972,0.211274,32.6643,8.53333,3.48076,11.8127,0.234465,1.18245,0.0150324,3.62746,2.26617,1.00028,4.97668,269.109
0.189005,2.57883,18.5658,363.417,4337.73,139.392,0.00126164,0.0207997,304.914,29.9135,0.594687,12.3156,296.049,29.076,0.233802,0.5551,1.96462,5.377,51.7053,0.448878,91.1444,0.211699,32.7486,8.52554,3.5053,11.8002,0.234321,1.17527,0.0149928,3.6062,2.29307,1.00044,4.98223,268.077
0.189005,2.57883,18.5658,363.417,4337.73,139.392,0.00126164,0.0207997,304.914,29.9135,0.594687,12.3156,296.049,29.076,0.233802,0.5551,1.96462,5.377,51.7053,0.448878,91.1444,0.211699,32.7486,8.52554,3.5053,11.8002,0.234321,1.17527,0.0149928,3.6062,2.29307,1.00044,4.98223,268.077
0.188905,2.57845,18.5511,364.154,4334.59,139.375,0.0012627,0.0209269,304.668,29.9002,0.594728,12.278,295.992,28.9811,0.233515,0.554643,1.95831,5.38143,51.6997,0.454045,91.0089,0.212273,32.9536,8.52737,3.47013,11.7862,0.233837,1.18243,0.0150773,3.59458,2.31234,1.00031,4.98895,267.533
0.188516,2.57296,18.5453,367.208,4334.45,139.147,0.00126137,0.0210221,304.957,29.8337,0.593996,12.3022,295.923,28.8962,0.233131,0.551865,1.95423,5.37609,51.6547,0.452821,90.8835,0.211944,32.6501,8.53001,3.44105,11.7719,0.233741,1.18176,0.0151375,3.59778,2.26933,1.00208,4.99347,262.414
0.18969,2.57247,18.5738,366.836,4329.98,139.149,0.00126357,0.021105,305.327,30.2394,0.593325,12.2559,295.664,28.8474,0.232679,0.551817,1.94665,5.38192,51.6496,0.452322,90.8363,0.211678,32.2792,8.55019,3.41698,11.7586,0.233658,1.18151,0.0151364,3.60408,2.2667,1.00167,4.98468,261.707
0.189262,2.56943,18.5573,366.402,4329.63,138.985,0.00126245,0.0211232,305.214,29.7888,0.593006,12.2296,295.951,28.7088,0.232702,0.551832,1.94475,5.37034,51.6581,0.453069,90.7132,0.211501,32.5017,8.52666,3.41331,11.7635,0.233533,1.18153,0.0152096,3.59789,2.2643,1.00025,4.98036,260.081
0.189743,2.57589,18.5834,366.881,4326.78,139.175,0.00126063,0.0211493,305.569,30.0875,0.594604,12.2426,295.914,28.7938,0.232354,0.550775,1.95807,5.3781,51.7163,0.454301,90.7885,0.211536,32.5015,8.53559,3.41753,11.775,0.234299,1.18266,0.0153298,3.58504,2.2479,0.999516,4.97106,260.891
0.189526,2.59477,18.6498,367.25,4327.51,139.133,0.00126182,0.0210581,305.555,29.8421,0.595823,12.2607,295.948,28.7709,0.232199,0.551154,1.95797,5.37423,51.6822,0.453795,91.0139,0.212871,32.4735,8.52339,3.41337,11.7828,0.234419,1.18346,0.0152651,3.58973,2.26265,0.999542,4.9832,261.793
0.189526,2.59477,18.6498,367.25,4327.51,139.133,0.00126183,0.0210581,305.555,29.8421,0.595823,12.2607,295.948,28.7709,0.232199,0.551154,1.95797,5.37423,51.6703,0.453778,90.997,0.212871,32.4735,8.52339,3.41337,11.7828,0.234516,1.18346,0.0152959,3.58973,2.26265,1.00029,4.9832,261.793
0.190638,2.5966,18.6118,368.613,4326.02,139.031,0.00126676,0.0210869,305.83,30.0111,0.596153,12.2446,296.04,28.5727,0.232622,0.54926,1.95666,5.36838,51.6641,0.452673,90.8375,0.21196,32.414,8.53864,3.36843,11.7859,0.234047,1.18689,0.0152853,3.57985,2.24545,1.00088,4.98021,262.604
0.190638,2.5966,18.6118,368.613,4326.02,139.031,0.00126676,0.0210869,305.83,30.0111,0.596153,12.2446,296.04,28.5727,0.232622,0.54926,1.95666,5.36838,51.6641,0.452673,90.8375,0.21196,32.414,8.53864,3.36843,11.7859,0.234047,1.18689,0.0152853,3.57985,2.24545,1.00088,4.98021,262.604
0.190975,2.60033,18.5378,369.267,4328.84,139.0,0.0012647,0.0209526,305.823,30.0807,0.594756,12.2569,295.969,28.6376,0.232298,0.549066,1.96141,5.37915,51.6705,0.451741,90.8368,0.21334,32.4491,8.55236,3.3928,11.7508,0.234363,1.18793,0.0150806,3.61145,2.24583,1.0001,4.97534,263.673
0.190878,2.60562,18.5456,369.205,4330.63,139.195,0.00126742,0.0209781,306.579,30.1934,0.596,12.2614,296.128,28.5974,0.233278,0.551354,1.9638,5.38744,51.6602,0.451525,90.8313,0.21339,32.4566,8.5794,3.39691,11.7908,0.234497,1.18934,0.0150905,3.63162,2.24744,0.999933,4.98483,265.133
0.192268,2.61302,18.6489,370.2,4331.11,139.383,0.00126361,0.0211002,306.829,30.239,0.594382,12.2834,296.396,28.7358,0.233659,0.552222,1.97115,5.39829,51.6561,0.449828,91.0251,0.21453,32.5898,8.60189,3.41991,11.7976,0.23459,1.19023,0.0151213,3.64048,2.21729,1.00082,4.98944,266.276
0.189921,2.59851,18.6586,369.881,4335.01,139.143,0.00126252,0.0211326,307.26,30.5253,0.595665,12.2817,296.466,28.7997,0.233989,0.551205,1.95015,5.40796,51.6771,0.452182,91.0793,0.214741,32.4621,8.62014,3.40093,11.8123,0.234546,1.18984,0.015125,3.66036,2.21248,1.00072,4.9834,263.815
0.190071,2.606,18.6636,369.18,4333.64,139.24,0.00126778,0.0210159,306.798,30.5693,0.596733,12.2842,296.544,28.6876,0.234239,0.550472,1.96845,5.40559,51.6848,0.454133,91.2346,0.215724,32.36,8.62725,3.40302,11.8062,0.234498,1.19067,0.0151978,3.67082,2.24366,1.0014,4.98477,262.88
0.191658,2.60526,18.6518,367.597,4334.34,139.088,0.00126202,0.0208628,306.441,30.46,0.595506,12.2579,296.281,28.518,0.234132,0.552325,1.96628,5.40064,51.7194,0.452742,90.9949,0.215189,32.2772,8.6315,3.39926,11.7729,0.234997,1.19121,0.0151832,3.66789,2.20947,1.00059,4.98402,262.222
